HeadNo,Ping,HeadID,Timestamp,TimeZoneOffset,FOV_minAngleInDegrees,FOV_maxAngleInDegrees,StartRange,StopRange,SoundSpeed,MaxReturnSignal,HasNavData,PanAxisDegrees,TiltAxisDegrees,HasSignal,HasStoredRangeProfile
0,0,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,135.923,135.135,1,0
0,1,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.022,135.135,1,0
0,2,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.158,135.135,1,0
0,3,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.23,135.135,1,0
0,4,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.379,135.135,1,0
0,5,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.464,135.135,1,0
0,6,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.604,135.135,1,0
0,7,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.658,135.135,1,0
0,8,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.824,135.135,1,0
0,9,0,1.7516e+09,-32400,-21.4182,21.4182,0.402656,10,1500,1,0,136.941,135.135,1,0
